,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
405,8610.2,ALB,23,84.995,55.0,3.0,,,29.747,18.208,37.04,8555.036,8573.244,8610.284,255.0,296.0,292.0,287.0,False,SOFT,22.0,True,Williams,8525.205,2026-03-08 05:23:11.828,1,12.0,False,,False,True
406,8696.587,ALB,23,86.387,56.0,3.0,,,29.824,18.321,38.242,8640.108,8658.429,8696.671,261.0,295.0,287.0,288.0,False,SOFT,23.0,True,Williams,8610.2,2026-03-08 05:24:36.823,1,12.0,False,,False,True
407,8782.855,ALB,23,86.268,57.0,3.0,,,31.326,18.011,36.931,8727.997,8746.008,8782.939,261.0,308.0,301.0,278.0,False,SOFT,24.0,True,Williams,8696.587,2026-03-08 05:26:03.210,1,12.0,False,,False,True
409,3841.312,VER,3,101.333,1.0,1.0,,,,18.975,39.753,,3802.591,3841.376,235.0,292.0,277.0,211.0,False,HARD,1.0,True,Red Bull Racing,3739.743,2026-03-08 04:03:26.366,1,16.0,False,,False,False
410,3928.14,VER,3,86.828,2.0,1.0,,,31.2,18.005,37.623,3872.576,3890.581,3928.204,245.0,313.0,306.0,269.0,True,HARD,2.0,True,Red Bull Racing,3841.312,2026-03-08 04:05:07.935,1,15.0,False,,False,True
411,4015.236,VER,3,87.096,3.0,1.0,,,31.213,18.031,37.852,3959.417,3977.448,4015.3,246.0,306.0,306.0,266.0,False,HARD,3.0,True,Red Bull Racing,3928.14,2026-03-08 04:06:34.763,1,14.0,False,,False,True
412,4101.807,VER,3,86.571,4.0,1.0,,,30.547,17.928,38.096,4045.847,4063.775,4101.871,251.0,292.0,303.0,282.0,True,HARD,4.0,True,Red Bull Racing,4015.236,2026-03-08 04:08:01.859,1,13.0,False,,False,True
413,4186.686,VER,3,84.879,5.0,1.0,,,29.902,18.36,36.617,4131.773,4150.133,4186.75,247.0,295.0,308.0,281.0,True,HARD,5.0,True,Red Bull Racing,4101.807,2026-03-08 04:09:28.430,1,12.0,False,,False,True
414,4271.654,VER,3,84.968,6.0,1.0,,,30.063,17.806,37.099,4216.813,4234.619,4271.718,253.0,324.0,308.0,295.0,False,HARD,6.0,True,Red Bull Racing,4186.686,2026-03-08 04:10:53.309,1,11.0,False,,False,True
415,4357.038,VER,3,85.384,7.0,1.0,,,30.335,18.224,36.825,4302.053,4320.277,4357.102,254.0,303.0,312.0,275.0,False,HARD,7.0,True,Red Bull Racing,4271.654,2026-03-08 04:12:18.277,1,11.0,False,,False,True
416,4441.745,VER,3,84.707,8.0,1.0,,,29.79,18.051,36.866,4386.892,4404.943,4441.809,251.0,300.0,301.0,305.0,True,HARD,8.0,True,Red Bull Racing,4357.038,2026-03-08 04:13:43.661,1,10.0,False,,False,True
417,4526.816,VER,3,85.071,9.0,1.0,,,29.879,17.966,37.226,4471.688,4489.654,4526.88,249.0,304.0,302.0,297.0,False,HARD,9.0,True,Red Bull Racing,4441.745,2026-03-08 04:15:08.368,1,10.0,False,,False,True
418,4611.949,VER,3,85.133,10.0,1.0,,,30.036,17.609,37.488,4556.916,4574.525,4612.013,254.0,324.0,300.0,298.0,False,HARD,10.0,True,Red Bull Racing,4526.816,2026-03-08 04:16:33.439,1,9.0,False,,False,True
423,5102.281,VER,3,84.098,15.0,1.0,,,29.618,17.939,36.541,5047.865,5065.804,5102.345,247.0,301.0,300.0,299.0,True,HARD,15.0,True,Red Bull Racing,5018.183,2026-03-08 04:24:44.806,1,6.0,False,,False,True
424,5186.887,VER,3,84.606,16.0,1.0,,,29.522,18.04,37.044,5131.867,5149.907,5186.951,267.0,301.0,296.0,305.0,False,HARD,16.0,True,Red Bull Racing,5102.281,2026-03-08 04:26:08.904,1,6.0,False,,False,True
425,5271.644,VER,3,84.757,17.0,1.0,,,29.737,17.967,37.053,5216.688,5234.655,5271.708,251.0,305.0,303.0,298.0,False,HARD,17.0,True,Red Bull Racing,5186.887,2026-03-08 04:27:33.510,1,6.0,False,,False,True
428,5580.106,VER,3,83.566,20.0,2.0,,,29.779,17.769,36.018,5526.383,5544.152,5580.17,252.0,309.0,303.0,269.0,True,MEDIUM,2.0,True,Red Bull Racing,5496.54,2026-03-08 04:32:43.163,1,6.0,False,,False,True
429,5663.642,VER,3,83.536,21.0,2.0,,,29.143,18.11,36.283,5609.313,5627.423,5663.706,245.0,292.0,299.0,306.0,True,MEDIUM,3.0,True,Red Bull Racing,5580.106,2026-03-08 04:34:06.729,1,6.0,False,,False,True
430,5747.1,VER,3,83.458,22.0,2.0,,,29.148,17.987,36.323,5692.854,5710.841,5747.164,250.0,296.0,296.0,299.0,True,MEDIUM,4.0,True,Red Bull Racing,5663.642,2026-03-08 04:35:30.265,1,6.0,False,,False,True
431,5830.616,VER,3,83.516,23.0,2.0,,,29.193,18.022,36.301,5776.357,5794.379,5830.68,250.0,294.0,293.0,296.0,False,MEDIUM,5.0,True,Red Bull Racing,5747.1,2026-03-08 04:36:53.723,1,6.0,False,,False,True
432,5914.088,VER,3,83.472,24.0,2.0,,,29.331,17.986,36.155,5860.011,5877.997,5914.152,250.0,295.0,295.0,294.0,False,MEDIUM,6.0,True,Red Bull Racing,5830.616,2026-03-08 04:38:17.239,1,6.0,False,,False,True
433,5997.642,VER,3,83.554,25.0,2.0,,,29.364,17.93,36.26,5943.516,5961.446,5997.706,250.0,296.0,298.0,294.0,False,MEDIUM,7.0,True,Red Bull Racing,5914.088,2026-03-08 04:39:40.711,1,6.0,False,,False,True
434,6081.005,VER,3,83.363,26.0,2.0,,,29.297,17.886,36.18,6027.003,6044.889,6081.069,250.0,298.0,299.0,299.0,True,MEDIUM,8.0,True,Red Bull Racing,5997.642,2026-03-08 04:41:04.265,1,6.0,False,,False,True
435,6164.745,VER,3,83.74,27.0,2.0,,,29.355,17.915,36.47,6110.424,6128.339,6164.809,255.0,298.0,297.0,299.0,False,MEDIUM,9.0,True,Red Bull Racing,6081.005,2026-03-08 04:42:27.628,1,6.0,False,,False,True
436,6248.208,VER,3,83.463,28.0,2.0,,,29.351,17.958,36.154,6194.16,6212.118,6248.272,252.0,296.0,297.0,295.0,False,MEDIUM,10.0,True,Red Bull Racing,6164.745,2026-03-08 04:43:51.368,1,6.0,False,,False,True
437,6331.647,VER,3,83.439,29.0,2.0,,,29.24,17.886,36.313,6277.512,6295.398,6331.711,253.0,302.0,297.0,299.0,False,MEDIUM,11.0,True,Red Bull Racing,6248.208,2026-03-08 04:45:14.831,1,6.0,False,,False,True
438,6415.037,VER,3,83.39,30.0,2.0,,,29.256,17.871,36.263,6360.967,6378.838,6415.101,252.0,299.0,300.0,296.0,False,MEDIUM,12.0,True,Red Bull Racing,6331.647,2026-03-08 04:46:38.270,1,6.0,False,,False,True
439,6498.547,VER,3,83.51,31.0,2.0,,,29.324,17.844,36.342,6444.425,6462.269,6498.611,253.0,300.0,304.0,295.0,False,MEDIUM,13.0,True,Red Bull Racing,6415.037,2026-03-08 04:48:01.660,1,6.0,False,,False,True
440,6582.134,VER,3,83.587,32.0,2.0,,,29.193,17.877,36.517,6527.804,6545.681,6582.198,254.0,300.0,292.0,303.0,False,MEDIUM,14.0,True,Red Bull Racing,6498.547,2026-03-08 04:49:25.170,1,6.0,False,,False,True
441,6666.064,VER,3,83.93,33.0,2.0,,,29.526,17.854,36.55,6611.724,6629.578,6666.128,250.0,303.0,302.0,297.0,False,MEDIUM,15.0,True,Red Bull Racing,6582.134,2026-03-08 04:50:48.757,1,6.0,False,,False,True
443,6848.836,VER,3,84.556,35.0,2.0,,,29.456,18.087,37.013,6793.8,6811.887,6848.9,251.0,292.0,313.0,313.0,False,MEDIUM,17.0,True,Red Bull Racing,6764.28,2026-03-08 04:53:50.903,1,5.0,False,,False,True
444,6932.803,VER,3,83.967,36.0,2.0,,,29.51,18.177,36.28,6878.41,6896.587,6932.867,252.0,291.0,311.0,311.0,False,MEDIUM,18.0,True,Red Bull Racing,6848.836,2026-03-08 04:55:15.459,1,5.0,False,,False,True
445,7016.478,VER,3,83.675,37.0,2.0,,,29.34,18.18,36.155,6962.207,6980.387,7016.542,253.0,291.0,312.0,308.0,False,MEDIUM,19.0,True,Red Bull Racing,6932.803,2026-03-08 04:56:39.426,1,5.0,False,,False,True
446,7100.39,VER,3,83.912,38.0,2.0,,,29.242,18.212,36.458,7045.784,7063.996,7100.454,252.0,292.0,307.0,308.0,False,MEDIUM,20.0,True,Red Bull Racing,7016.478,2026-03-08 04:58:03.101,1,5.0,False,,False,True
447,7184.105,VER,3,83.715,39.0,2.0,,,29.316,18.034,36.365,7129.77,7147.804,7184.169,251.0,297.0,305.0,304.0,False,MEDIUM,21.0,True,Red Bull Racing,7100.39,2026-03-08 04:59:27.013,1,5.0,False,,False,True
448,7268.7,VER,3,84.595,40.0,2.0,,,29.579,17.878,37.138,7213.748,7231.626,7268.764,254.0,304.0,295.0,295.0,False,MEDIUM,22.0,True,Red Bull Racing,7184.105,2026-03-08 05:00:50.728,1,5.0,False,,False,True
451,7537.648,VER,3,82.091,43.0,3.0,,,28.823,17.616,35.652,7484.444,7502.06,7537.712,255.0,300.0,305.0,297.0,True,HARD,2.0,True,Red Bull Racing,7455.557,2026-03-08 05:05:22.180,1,6.0,False,,False,True
452,7620.168,VER,3,82.52,44.0,3.0,,,28.919,17.767,35.834,7566.631,7584.398,7620.232,253.0,300.0,302.0,304.0,False,HARD,3.0,True,Red Bull Racing,7537.648,2026-03-08 05:06:44.271,1,6.0,False,,False,True
453,7702.621,VER,3,82.453,45.0,3.0,,,28.859,17.681,35.913,7649.091,7666.772,7702.685,269.0,303.0,299.0,306.0,False,HARD,4.0,True,Red Bull Racing,7620.168,2026-03-08 05:08:06.791,1,6.0,False,,False,True
454,7785.431,VER,3,82.81,46.0,3.0,,,29.22,17.664,35.926,7731.905,7749.569,7785.495,251.0,305.0,308.0,302.0,False,HARD,5.0,True,Red Bull Racing,7702.621,2026-03-08 05:09:29.244,1,6.0,False,,False,True
455,7867.92,VER,3,82.489,47.0,3.0,,,28.873,17.603,36.013,7814.368,7831.971,7867.984,259.0,307.0,305.0,309.0,False,HARD,6.0,True,Red Bull Racing,7785.431,2026-03-08 05:10:52.054,1,6.0,False,,False,True
456,7950.826,VER,3,82.906,48.0,3.0,,,29.093,17.536,36.277,7897.077,7914.613,7950.89,258.0,312.0,307.0,307.0,False,HARD,7.0,True,Red Bull Racing,7867.92,2026-03-08 05:12:14.543,1,6.0,False,,False,True
457,8033.765,VER,3,82.939,49.0,3.0,,,29.15,17.584,36.205,7980.04,7997.624,8033.829,259.0,308.0,304.0,302.0,False,HARD,8.0,True,Red Bull Racing,7950.826,2026-03-08 05:13:37.449,1,6.0,False,,False,True
458,8116.503,VER,3,82.738,50.0,3.0,,,29.125,17.654,35.959,8062.954,8080.608,8116.567,256.0,305.0,307.0,306.0,False,HARD,9.0,True,Red Bull Racing,8033.765,2026-03-08 05:15:00.388,1,6.0,False,,False,True
459,8199.193,VER,3,82.69,51.0,3.0,,,29.042,17.676,35.972,8145.609,8163.285,8199.257,256.0,302.0,308.0,307.0,False,HARD,10.0,True,Red Bull Racing,8116.503,2026-03-08 05:16:23.126,1,6.0,False,,False,True
460,8281.876,VER,3,82.683,52.0,3.0,,,28.971,17.606,36.106,8228.228,8245.834,8281.94,250.0,304.0,309.0,309.0,False,HARD,11.0,True,Red Bull Racing,8199.193,2026-03-08 05:17:45.816,1,6.0,False,,False,True
461,8364.985,VER,3,83.109,53.0,3.0,,,29.115,17.894,36.1,8311.055,8328.949,8365.049,242.0,297.0,305.0,313.0,False,HARD,12.0,True,Red Bull Racing,8281.876,2026-03-08 05:19:08.499,1,6.0,False,,False,True
462,8448.075,VER,3,83.09,54.0,3.0,,,29.024,17.803,36.263,8394.073,8411.876,8448.139,258.0,296.0,304.0,304.0,False,HARD,13.0,True,Red Bull Racing,8364.985,2026-03-08 05:20:31.608,1,6.0,False,,False,True
463,8531.286,VER,3,83.211,55.0,3.0,,,29.154,17.844,36.213,8477.293,8495.137,8531.35,243.0,295.0,304.0,304.0,False,HARD,14.0,True,Red Bull Racing,8448.075,2026-03-08 05:21:54.698,1,6.0,False,,False,True
464,8614.395,VER,3,83.109,56.0,3.0,,,29.051,17.734,36.324,8560.401,8578.135,8614.459,271.0,295.0,303.0,303.0,False,HARD,15.0,True,Red Bull Racing,8531.286,2026-03-08 05:23:17.909,1,6.0,False,,False,True
465,8697.864,VER,3,83.469,57.0,3.0,,,29.153,17.83,36.486,8643.612,8661.442,8697.928,252.0,296.0,308.0,306.0,False,HARD,16.0,True,Red Bull Racing,8614.395,2026-03-08 05:24:41.018,1,6.0,False,,False,True
466,8781.397,VER,3,83.533,58.0,3.0,,,29.247,17.832,36.454,8727.175,8745.007,8781.461,254.0,294.0,292.0,303.0,False,HARD,17.0,True,Red Bull Racing,8697.864,2026-03-08 05:26:04.487,1,6.0,False,,False,True
467,3842.167,LAW,30,102.188,1.0,1.0,,,,19.28,39.431,,3803.454,3842.432,224.0,303.0,287.0,182.0,False,MEDIUM,1.0,True,Racing Bulls,3739.743,2026-03-08 04:03:26.366,1,18.0,False,,False,False
468,3930.704,LAW,30,88.537,2.0,1.0,,,31.545,18.1,38.892,3873.833,3891.933,3930.825,250.0,299.0,286.0,259.0,True,MEDIUM,2.0,True,Racing Bulls,3842.167,2026-03-08 04:05:08.790,1,17.0,False,,False,True
469,4017.573,LAW,30,86.869,3.0,1.0,,,30.837,18.295,37.737,3961.662,3979.957,4017.694,251.0,286.0,296.0,262.0,True,MEDIUM,3.0,True,Racing Bulls,3930.704,2026-03-08 04:06:37.327,1,17.0,False,,False,True
470,4104.234,LAW,30,86.661,4.0,1.0,,,30.649,17.998,38.014,4048.343,4066.341,4104.355,246.0,301.0,295.0,279.0,True,MEDIUM,4.0,True,Racing Bulls,4017.573,2026-03-08 04:08:04.196,1,17.0,False,,False,True
471,4191.376,LAW,30,87.142,5.0,1.0,,,30.77,17.979,38.393,4135.125,4153.104,4191.497,251.0,305.0,304.0,276.0,False,MEDIUM,5.0,True,Racing Bulls,4104.234,2026-03-08 04:09:30.857,1,17.0,False,,False,True
472,4279.336,LAW,30,87.96,6.0,1.0,,,31.183,18.191,38.586,4222.68,4240.871,4279.457,239.0,306.0,291.0,280.0,False,MEDIUM,6.0,True,Racing Bulls,4191.376,2026-03-08 04:10:57.999,1,17.0,False,,False,True
473,4365.98,LAW,30,86.644,7.0,1.0,,,30.977,18.039,37.628,4310.434,4328.473,4366.101,247.0,306.0,290.0,264.0,True,MEDIUM,7.0,True,Racing Bulls,4279.336,2026-03-08 04:12:25.959,1,16.0,False,,False,True
474,4451.868,LAW,30,85.888,8.0,1.0,,,30.435,18.082,37.371,4396.536,4414.618,4451.989,247.0,300.0,292.0,277.0,True,MEDIUM,8.0,True,Racing Bulls,4365.98,2026-03-08 04:13:52.603,1,16.0,False,,False,True
475,4537.893,LAW,30,86.025,9.0,1.0,,,30.229,18.073,37.723,4482.218,4500.291,4538.014,249.0,304.0,285.0,280.0,False,MEDIUM,9.0,True,Racing Bulls,4451.868,2026-03-08 04:15:18.491,1,15.0,False,,False,True
476,4623.644,LAW,30,85.751,10.0,1.0,,,30.485,18.132,37.134,4568.499,4586.631,4623.765,248.0,298.0,297.0,276.0,True,MEDIUM,10.0,True,Racing Bulls,4537.893,2026-03-08 04:16:44.516,1,15.0,False,,False,True
480,5044.737,LAW,30,85.233,14.0,2.0,,,29.733,18.13,37.37,4989.358,5007.488,5044.858,260.0,289.0,288.0,291.0,True,HARD,3.0,True,Racing Bulls,4959.504,2026-03-08 04:23:46.127,1,15.0,False,,False,True
481,5131.528,LAW,30,86.791,15.0,2.0,,,30.225,17.908,38.658,5075.083,5092.991,5131.649,249.0,297.0,308.0,275.0,False,HARD,4.0,True,Racing Bulls,5044.737,2026-03-08 04:25:11.360,1,15.0,False,,False,True
482,5221.447,LAW,30,89.919,16.0,2.0,,,32.87,18.431,38.618,5164.519,5182.95,5221.568,231.0,298.0,289.0,245.0,False,HARD,5.0,True,Racing Bulls,5131.528,2026-03-08 04:26:38.151,1,14.0,True,TRACK LIMITS AT TURN 3 LAP 16 ,False,True
483,5307.286,LAW,30,85.839,17.0,2.0,,,30.269,18.18,37.39,5251.837,5270.017,5307.407,251.0,293.0,284.0,277.0,False,HARD,6.0,True,Racing Bulls,5221.447,2026-03-08 04:28:08.070,1,14.0,False,,False,True
486,5607.127,LAW,30,85.068,20.0,2.0,,,29.568,18.433,37.067,5551.748,5570.181,5607.248,259.0,285.0,288.0,288.0,True,HARD,9.0,True,Racing Bulls,5522.059,2026-03-08 04:33:08.682,1,14.0,False,,False,True
487,5692.037,LAW,30,84.91,21.0,2.0,,,29.999,17.994,36.917,5637.247,5655.241,5692.158,255.0,296.0,295.0,280.0,True,HARD,10.0,True,Racing Bulls,5607.127,2026-03-08 04:34:33.750,1,14.0,False,,False,True
488,5777.078,LAW,30,85.041,22.0,2.0,,,29.874,18.032,37.135,5722.032,5740.064,5777.199,248.0,295.0,287.0,292.0,False,HARD,11.0,True,Racing Bulls,5692.037,2026-03-08 04:35:58.660,1,14.0,False,,False,True
489,5862.152,LAW,30,85.074,23.0,2.0,,,30.148,17.998,36.928,5807.347,5825.345,5862.273,250.0,295.0,296.0,275.0,False,HARD,12.0,True,Racing Bulls,5777.078,2026-03-08 04:37:23.701,1,14.0,False,,False,True
490,5948.678,LAW,30,86.526,24.0,2.0,,,30.096,18.083,38.347,5892.369,5910.452,5948.799,250.0,294.0,292.0,294.0,False,HARD,13.0,True,Racing Bulls,5862.152,2026-03-08 04:38:48.775,1,14.0,False,,False,True
491,6033.933,LAW,30,85.255,25.0,2.0,,,30.197,18.086,36.972,5978.996,5997.082,6034.054,251.0,294.0,292.0,286.0,False,HARD,14.0,True,Racing Bulls,5948.678,2026-03-08 04:40:15.301,1,14.0,False,,False,True
492,6118.905,LAW,30,84.972,26.0,2.0,,,29.78,18.048,37.144,6063.834,6081.882,6119.026,260.0,294.0,292.0,286.0,False,HARD,15.0,True,Racing Bulls,6033.933,2026-03-08 04:41:40.556,1,14.0,False,,False,True
493,6204.078,LAW,30,85.173,27.0,2.0,,,30.0,18.079,37.094,6149.026,6167.105,6204.199,254.0,293.0,293.0,284.0,False,HARD,16.0,True,Racing Bulls,6118.905,2026-03-08 04:43:05.528,1,14.0,False,,False,True
494,6289.455,LAW,30,85.377,28.0,2.0,,,30.088,18.065,37.224,6234.287,6252.352,6289.576,252.0,291.0,285.0,284.0,False,HARD,17.0,True,Racing Bulls,6204.078,2026-03-08 04:44:30.701,1,14.0,False,,False,True
495,6374.708,LAW,30,85.253,29.0,2.0,,,30.109,18.063,37.081,6319.685,6337.748,6374.829,254.0,292.0,292.0,273.0,False,HARD,18.0,True,Racing Bulls,6289.455,2026-03-08 04:45:56.078,1,14.0,False,,False,True
496,6460.358,LAW,30,85.65,30.0,2.0,,,30.163,18.125,37.362,6404.992,6423.117,6460.479,256.0,292.0,291.0,289.0,False,HARD,19.0,True,Racing Bulls,6374.708,2026-03-08 04:47:21.331,1,14.0,False,,False,True
497,6546.15,LAW,30,85.792,31.0,2.0,,,30.358,18.099,37.335,6490.837,6508.936,6546.271,256.0,292.0,291.0,287.0,False,HARD,20.0,True,Racing Bulls,6460.358,2026-03-08 04:48:46.981,1,14.0,False,,False,True
498,6632.017,LAW,30,85.867,32.0,2.0,,,30.132,18.063,37.672,6576.403,6594.466,6632.138,255.0,295.0,290.0,284.0,False,HARD,21.0,True,Racing Bulls,6546.15,2026-03-08 04:50:12.773,1,14.0,False,,False,True
501,6921.261,LAW,30,84.21,35.0,3.0,,,29.684,17.768,36.758,6866.856,6884.624,6921.382,252.0,297.0,295.0,271.0,True,SOFT,2.0,True,Racing Bulls,6837.051,2026-03-08 04:55:03.674,1,14.0,False,,False,True
502,7007.989,LAW,30,86.728,36.0,3.0,,,31.791,17.8,37.137,6953.173,6970.973,7008.11,254.0,302.0,307.0,282.0,False,SOFT,3.0,True,Racing Bulls,6921.261,2026-03-08 04:56:27.884,1,14.0,False,,False,True
503,7093.729,LAW,30,85.74,37.0,3.0,,,30.472,17.992,37.276,7038.582,7056.574,7093.85,252.0,293.0,289.0,277.0,False,SOFT,4.0,True,Racing Bulls,7007.989,2026-03-08 04:57:54.612,1,13.0,False,,False,True
504,7178.152,LAW,30,84.423,38.0,3.0,,,29.858,17.952,36.613,7123.708,7141.66,7178.273,252.0,296.0,291.0,275.0,False,SOFT,5.0,True,Racing Bulls,7093.729,2026-03-08 04:59:20.352,1,13.0,False,,False,True
505,7262.276,LAW,30,84.124,39.0,3.0,,,29.654,17.837,36.633,7207.927,7225.764,7262.397,256.0,295.0,296.0,279.0,True,SOFT,6.0,True,Racing Bulls,7178.152,2026-03-08 05:00:44.775,1,13.0,False,,False,True
506,7346.353,LAW,30,84.077,40.0,3.0,,,29.497,17.953,36.627,7291.894,7309.847,7346.474,256.0,290.0,293.0,293.0,True,SOFT,7.0,True,Racing Bulls,7262.276,2026-03-08 05:02:08.899,1,13.0,False,,False,True
507,7430.273,LAW,30,83.92,41.0,3.0,,,29.49,17.906,36.524,7375.964,7393.87,7430.394,264.0,291.0,291.0,290.0,True,SOFT,8.0,True,Racing Bulls,7346.353,2026-03-08 05:03:32.976,1,13.0,False,,False,True
508,7514.321,LAW,30,84.048,42.0,3.0,,,29.555,17.97,36.523,7459.949,7477.919,7514.442,253.0,289.0,296.0,276.0,False,SOFT,9.0,True,Racing Bulls,7430.273,2026-03-08 05:04:56.896,1,13.0,False,,False,True
509,7598.553,LAW,30,84.232,43.0,3.0,,,29.564,18.033,36.635,7544.006,7562.039,7598.674,237.0,294.0,295.0,292.0,False,SOFT,10.0,True,Racing Bulls,7514.321,2026-03-08 05:06:20.944,1,13.0,False,,False,True
510,7682.624,LAW,30,84.071,44.0,3.0,,,29.647,17.945,36.479,7628.321,7646.266,7682.745,238.0,295.0,298.0,287.0,False,SOFT,11.0,True,Racing Bulls,7598.553,2026-03-08 05:07:45.176,1,13.0,False,,False,True
511,7766.934,LAW,30,84.31,45.0,3.0,,,29.849,18.022,36.439,7712.594,7730.616,7767.055,230.0,294.0,299.0,290.0,False,SOFT,12.0,True,Racing Bulls,7682.624,2026-03-08 05:09:09.247,1,13.0,False,,False,True
512,7850.957,LAW,30,84.023,46.0,3.0,,,29.625,17.849,36.549,7796.68,7814.529,7851.078,242.0,298.0,296.0,297.0,False,SOFT,13.0,True,Racing Bulls,7766.934,2026-03-08 05:10:33.557,1,13.0,False,,False,True
513,7934.74,LAW,30,83.783,47.0,3.0,,,29.407,17.848,36.528,7880.485,7898.333,7934.861,243.0,299.0,290.0,296.0,True,SOFT,14.0,True,Racing Bulls,7850.957,2026-03-08 05:11:57.580,1,13.0,False,,False,True
514,8018.962,LAW,30,84.222,48.0,3.0,,,29.646,17.894,36.682,7964.507,7982.401,8019.083,236.0,299.0,295.0,280.0,False,SOFT,15.0,True,Racing Bulls,7934.74,2026-03-08 05:13:21.363,1,13.0,False,,False,True
515,8102.894,LAW,30,83.932,49.0,3.0,,,29.404,17.932,36.596,8048.487,8066.419,8103.015,258.0,299.0,301.0,283.0,False,SOFT,16.0,True,Racing Bulls,8018.962,2026-03-08 05:14:45.585,1,13.0,False,,False,True
516,8186.806,LAW,30,83.912,50.0,3.0,,,29.434,17.783,36.695,8132.449,8150.232,8186.927,255.0,302.0,300.0,294.0,False,SOFT,17.0,True,Racing Bulls,8102.894,2026-03-08 05:16:09.517,1,13.0,False,,False,True
517,8271.266,LAW,30,84.46,51.0,3.0,,,29.699,17.888,36.873,8216.626,8234.514,8271.387,237.0,304.0,301.0,294.0,False,SOFT,18.0,True,Racing Bulls,8186.806,2026-03-08 05:17:33.429,1,13.0,False,,False,True
518,8355.931,LAW,30,84.665,52.0,3.0,,,29.812,17.679,37.174,8301.199,8318.878,8356.052,242.0,309.0,301.0,294.0,False,SOFT,19.0,True,Racing Bulls,8271.266,2026-03-08 05:18:57.889,1,13.0,False,,False,True
519,8441.093,LAW,30,85.162,53.0,3.0,,,29.988,17.791,37.383,8386.04,8403.831,8441.214,240.0,309.0,296.0,290.0,False,SOFT,20.0,True,Racing Bulls,8355.931,2026-03-08 05:20:22.554,1,13.0,False,,False,True
520,8525.618,LAW,30,84.525,54.0,3.0,,,29.874,17.754,36.897,8471.088,8488.842,8525.739,256.0,306.0,305.0,282.0,False,SOFT,21.0,True,Racing Bulls,8441.093,2026-03-08 05:21:47.716,1,13.0,False,,False,True
521,8610.741,LAW,30,85.123,55.0,3.0,,,30.102,17.996,37.025,8555.841,8573.837,8610.862,240.0,304.0,299.0,271.0,False,SOFT,22.0,True,Racing Bulls,8525.618,2026-03-08 05:23:12.241,1,13.0,False,,False,True
522,8697.636,LAW,30,86.895,56.0,3.0,,,31.114,18.065,37.716,8641.976,8660.041,8697.757,232.0,303.0,258.0,284.0,False,SOFT,23.0,True,Racing Bulls,8610.741,2026-03-08 05:24:37.364,1,13.0,False,,False,True
523,8783.953,LAW,30,86.317,57.0,3.0,,,30.9,17.896,37.521,8728.657,8746.553,8784.074,253.0,308.0,287.0,264.0,False,SOFT,24.0,True,Racing Bulls,8697.636,2026-03-08 05:26:04.259,1,13.0,False,,False,True
524,3837.479,OCO,31,97.5,1.0,1.0,,,,18.692,38.573,,3799.381,3837.778,227.0,309.0,280.0,211.0,False,MEDIUM,1.0,True,Haas F1 Team,3739.743,2026-03-08 04:03:26.366,1,8.0,False,,False,False
525,3924.514,OCO,31,87.035,2.0,1.0,,,31.014,17.977,38.044,3868.547,3886.524,3924.568,260.0,296.0,302.0,266.0,True,MEDIUM,2.0,True,Haas F1 Team,3837.479,2026-03-08 04:05:04.102,1,8.0,False,,False,True
526,4011.081,OCO,31,86.567,3.0,1.0,,,30.865,17.978,37.724,3955.433,3973.411,4011.135,260.0,308.0,289.0,267.0,True,MEDIUM,3.0,True,Haas F1 Team,3924.514,2026-03-08 04:06:31.137,1,8.0,False,,False,True
527,4097.267,OCO,31,86.186,4.0,1.0,,,30.431,17.642,38.113,4041.566,4059.208,4097.321,263.0,296.0,277.0,273.0,True,MEDIUM,4.0,True,Haas F1 Team,4011.081,2026-03-08 04:07:57.704,1,8.0,False,,False,True
528,4184.075,OCO,31,86.808,5.0,1.0,,,30.836,17.956,38.016,4128.157,4146.113,4184.129,264.0,308.0,272.0,274.0,False,MEDIUM,5.0,True,Haas F1 Team,4097.267,2026-03-08 04:09:23.890,1,8.0,False,,False,True
529,4269.644,OCO,31,85.569,6.0,1.0,,,30.704,17.956,36.909,4214.833,4232.789,4269.698,261.0,296.0,294.0,277.0,True,MEDIUM,6.0,True,Haas F1 Team,4184.075,2026-03-08 04:10:50.698,1,8.0,False,,False,True
530,4354.731,OCO,31,85.087,7.0,1.0,,,30.269,17.909,36.909,4299.967,4317.876,4354.785,264.0,294.0,286.0,285.0,True,MEDIUM,7.0,True,Haas F1 Team,4269.644,2026-03-08 04:12:16.267,1,8.0,False,,False,True
531,4439.76,OCO,31,85.029,8.0,1.0,,,30.287,17.905,36.837,4385.072,4402.977,4439.814,261.0,297.0,295.0,285.0,True,MEDIUM,8.0,True,Haas F1 Team,4354.731,2026-03-08 04:13:41.354,1,8.0,False,,False,True
532,4525.312,OCO,31,85.552,9.0,1.0,,,30.308,17.927,37.317,4470.122,4488.049,4525.366,258.0,298.0,295.0,279.0,False,MEDIUM,9.0,True,Haas F1 Team,4439.76,2026-03-08 04:15:06.383,1,8.0,False,,False,True
